"sample" "observation" "time" "diphtong" "speaker" "T1" "T2" "T3" "T4" "T2/T1" "T_AVG"
"316" 13 316 2592.5 "OY" "M" 487 1017 2981 3443 2.08829568788501 1982
"317" 13 317 2597.5 "OY" "M" 517 1012 2875 3380 1.95744680851064 1946
"318" 13 318 2602.5 "OY" "M" 520 997 2866 3350 1.91730769230769 1933.25
"319" 13 319 2607.5 "OY" "M" 524 974 2860 3326 1.8587786259542 1921
"320" 13 320 2612.5 "OY" "M" 528 957 2856 3309 1.8125 1912.5
"321" 13 321 2617.5 "OY" "M" 537 968 2750 3080 1.80260707635009 1833.75
"322" 13 322 2622.5 "OY" "M" 545 981 2702 3145 1.8 1843.25
"323" 13 323 2627.5 "OY" "M" 548 994 2677 3134 1.81386861313869 1838.25
"324" 13 324 2632.5 "OY" "M" 547 1009 2640 3099 1.84460694698355 1823.75
"325" 13 325 2637.5 "OY" "M" 547 1027 2594 3069 1.87751371115174 1809.25
"326" 13 326 2642.5 "OY" "M" 555 1053 2551 3051 1.8972972972973 1802.5
"327" 13 327 2647.5 "OY" "M" 553 1095 2512 3045 1.98010849909584 1801.25
"328" 13 328 2652.5 "OY" "M" 546 1131 2466 3027 2.07142857142857 1792.5
"329" 13 329 2657.5 "OY" "M" 545 1149 2429 3037 2.10825688073394 1790
"330" 13 330 2662.5 "OY" "M" 543 1198 2419 3063 2.20626151012891 1805.75
"331" 13 331 2667.5 "OY" "M" 529 1263 2367 3033 2.3875236294896 1798
"332" 13 332 2672.5 "OY" "M" 516 1311 2336 3025 2.5406976744186 1797
"333" 13 333 2677.5 "OY" "M" 494 1354 2279 3010 2.74089068825911 1784.25
"334" 13 334 2682.5 "OY" "M" 482 1403 2258 3004 2.91078838174274 1786.75
"335" 13 335 2687.5 "OY" "M" 465 1468 2266 2974 3.15698924731183 1793.25
"336" 13 336 2692.5 "OY" "M" 440 1504 2251 2861 3.41818181818182 1764
"337" 13 337 2697.5 "OY" "M" 418 1527 2228 2839 3.65311004784689 1753
"338" 13 338 2702.5 "OY" "M" 411 1526 2198 2789 3.71289537712895 1731
"339" 13 339 2707.5 "OY" "M" 406 1529 2185 2779 3.76600985221675 1724.75
"340" 13 340 2712.5 "OY" "M" 385 1498 2103 2728 3.89090909090909 1678.5
"341" 13 341 2717.5 "OY" "M" 339 1387 1958 2613 4.09144542772861 1574.25
"342" 14 342 747.5 "aI" "M" 466 1477 2518 3487 3.16952789699571 1987
"343" 14 343 752.5 "aI" "M" 518 1510 2518 3433 2.91505791505792 1994.75
"344" 14 344 757.5 "aI" "M" 565 1518 2478 3389 2.68672566371681 1987.5
"345" 14 345 762.5 "aI" "M" 605 1510 2447 3385 2.49586776859504 1986.75
"346" 14 346 767.5 "aI" "M" 641 1511 2457 3428 2.35725429017161 2009.25
"347" 14 347 772.5 "aI" "M" 657 1530 2471 3417 2.32876712328767 2018.75
"348" 14 348 777.5 "aI" "M" 669 1549 2467 3346 2.31539611360239 2007.75
"349" 14 349 782.5 "aI" "M" 673 1560 2476 3322 2.31797919762259 2007.75
"350" 14 350 787.5 "aI" "M" 667 1566 2472 3334 2.34782608695652 2009.75
"351" 14 351 792.5 "aI" "M" 651 1571 2473 3381 2.41321044546851 2019
"352" 14 352 797.5 "aI" "M" 628 1578 2499 3437 2.51273885350318 2035.5
"353" 14 353 802.5 "aI" "M" 604 1603 2512 3462 2.65397350993377 2045.25
"354" 14 354 807.5 "aI" "M" 584 1660 2505 3474 2.84246575342466 2055.75
"355" 14 355 812.5 "aI" "M" 560 1731 2490 3474 3.09107142857143 2063.75
"356" 14 356 817.5 "aI" "M" 532 1744 2464 3481 3.2781954887218 2055.25
"357" 14 357 822.5 "aI" "M" 503 1720 2411 3526 3.41948310139165 2040
"358" 14 358 827.5 "aI" "M" 480 1703 2399 3562 3.54791666666667 2036
"359" 14 359 832.5 "aI" "M" 460 1684 2376 3564 3.66086956521739 2021
"360" 14 360 837.5 "aI" "M" 441 1665 2338 3580 3.77551020408163 2006
"361" 15 361 737.5 "aI" "M" 530 1295 2509 3351 2.44339622641509 1921.25
"362" 15 362 742.5 "aI" "M" 578 1322 2554 3333 2.28719723183391 1946.75
"363" 15 363 747.5 "aI" "M" 614 1338 2584 3224 2.17915309446254 1940
"364" 15 364 752.5 "aI" "M" 626 1343 2606 3347.97193702943 2.14536741214058 1980.74298425736
"365" 15 365 757.5 "aI" "M" 634 1340 2606 3847 2.11356466876972 2106.75
"366" 15 366 762.5 "aI" "M" 641 1330 2614 3784 2.07488299531981 2092.25
"367" 15 367 767.5 "aI" "M" 650 1330 2623 3737 2.04615384615385 2085
"368" 15 368 772.5 "aI" "M" 658 1329 2623 3742 2.01975683890578 2088
"369" 15 369 777.5 "aI" "M" 666 1326 2617 3726 1.99099099099099 2083.75
"370" 15 370 782.5 "aI" "M" 678 1329 2605 3682 1.96017699115044 2073.5
"371" 15 371 787.5 "aI" "M" 681 1324 2584 3347.97193702943 1.94419970631424 1984.24298425736
"372" 15 372 792.5 "aI" "M" 684 1319 2541 3112 1.92836257309942 1914
"373" 15 373 797.5 "aI" "M" 689 1322 2509 3183 1.91872278664731 1925.75
"374" 15 374 802.5 "aI" "M" 690 1329 2502 3259 1.92608695652174 1945
"375" 15 375 807.5 "aI" "M" 689 1340 2502 3304 1.94484760522496 1958.75
"376" 15 376 812.5 "aI" "M" 689 1360 2502 3322 1.97387518142235 1968.25
"377" 15 377 817.5 "aI" "M" 690 1381 2489 3305 2.00144927536232 1966.25
"378" 15 378 822.5 "aI" "M" 688 1398 2479 3290 2.03197674418605 1963.75
"379" 15 379 827.5 "aI" "M" 679 1417 2483 3295 2.08689248895434 1968.5
"380" 15 380 832.5 "aI" "M" 667 1440 2490 3310 2.15892053973013 1976.75
"381" 15 381 837.5 "aI" "M" 655 1480 2491 3313 2.25954198473282 1984.75
"382" 15 382 842.5 "aI" "M" 640 1525 2494 3319 2.3828125 1994.5
"383" 15 383 847.5 "aI" "M" 625 1555 2492 3324 2.488 1999
"384" 15 384 852.5 "aI" "M" 608 1566 2486 3334 2.57565789473684 1998.5
"385" 15 385 857.5 "aI" "M" 594 1597 2480 3339 2.68855218855219 2002.5
"386" 15 386 862.5 "aI" "M" 579 1658 2477 3325 2.86355785837651 2009.75
"387" 15 387 867.5 "aI" "M" 552 1728 2465 3292 3.1304347826087 2009.25
"388" 15 388 872.5 "aI" "M" 512 1743 2434 3253 3.404296875 1985.5
"389" 15 389 877.5 "aI" "M" 475 1766 2403 3253 3.71789473684211 1974.25
"390" 15 390 882.5 "aI" "M" 457 1790 2429 3268 3.91684901531729 1986
"391" 15 391 887.5 "aI" "M" 451 1817 2437 3282 4.02882483370288 1996.75
"392" 15 392 892.5 "aI" "M" 445 1821 2444 3352 4.09213483146067 2015.5
"393" 15 393 897.5 "aI" "M" 430 1813 2452 3385 4.21627906976744 2020
"394" 15 394 902.5 "aI" "M" 401 1795 2449 3424 4.47630922693267 2017.25
"395" 15 395 907.5 "aI" "M" 372 1757 2421 3418 4.72311827956989 1992
"396" 15 396 912.5 "aI" "M" 355 1712 2360 3443 4.82253521126761 1967.5
"397" 15 397 917.5 "aI" "M" 308 1630 2283 3412 5.29220779220779 1908.25
"398" 16 398 997.5 "aI" "M" 522 1137 2477 3286 2.17816091954023 1855.5
"399" 16 399 1002.5 "aI" "M" 564 1134 2484 3314 2.01063829787234 1874
"400" 16 400 1007.5 "aI" "M" 594 1127 2490 3325 1.8973063973064 1884
"401" 16 401 1012.5 "aI" "M" 622 1134 2501 3331 1.82315112540193 1897
"402" 16 402 1017.5 "aI" "M" 647 1163 2513 3280 1.79752704791345 1900.75
"403" 16 403 1022.5 "aI" "M" 666 1174 2528 3270 1.76276276276276 1909.5
"404" 16 404 1027.5 "aI" "M" 685 1181 2535 3255 1.72408759124088 1914
"405" 16 405 1032.5 "aI" "M" 701 1194 2532 3269 1.70328102710414 1924
"406" 16 406 1037.5 "aI" "M" 706 1207 2524 3163 1.70963172804533 1900
"407" 16 407 1042.5 "aI" "M" 711 1222 2509 3110 1.71870604781997 1888
"408" 16 408 1047.5 "aI" "M" 712 1236 2489 3102 1.73595505617978 1884.75
"409" 16 409 1052.5 "aI" "M" 717 1259 2462 3109 1.75592747559275 1886.75
"410" 16 410 1057.5 "aI" "M" 714 1272 2451 3116 1.78151260504202 1888.25
"411" 16 411 1062.5 "aI" "M" 704 1292 2436 3122 1.83522727272727 1888.5
"412" 16 412 1067.5 "aI" "M" 698 1307 2413 3152 1.87249283667622 1892.5
"413" 16 413 1072.5 "aI" "M" 686 1320 2382 3161 1.92419825072886 1887.25
"414" 16 414 1077.5 "aI" "M" 672 1339 2346 3142 1.99255952380952 1874.75
"415" 16 415 1082.5 "aI" "M" 660 1370 2347 3241 2.07575757575758 1904.5
"416" 16 416 1087.5 "aI" "M" 648 1409 2341 3335 2.17438271604938 1933.25
"417" 16 417 1092.5 "aI" "M" 638 1448 2328 3231 2.26959247648903 1911.25
"418" 16 418 1097.5 "aI" "M" 631 1492 2336 3392 2.36450079239303 1962.75
"419" 16 419 1102.5 "aI" "M" 618 1547 2350 3440 2.50323624595469 1988.75
"420" 16 420 1107.5 "aI" "M" 580 1589 2350 3422 2.73965517241379 1985.25
"421" 16 421 1112.5 "aI" "M" 562 1637 2337 3339 2.91281138790036 1968.75
"422" 16 422 1117.5 "aI" "M" 556 1670 2335 3319 3.00359712230216 1970
"423" 16 423 1122.5 "aI" "M" 543 1706 2346 3277 3.14180478821363 1968
"424" 16 424 1127.5 "aI" "M" 524 1750 2335 3258 3.33969465648855 1966.75
"425" 16 425 1132.5 "aI" "M" 499 1807 2325 3171 3.62124248496994 1950.5
"426" 16 426 1137.5 "aI" "M" 481 1868 2336 3102 3.88357588357588 1946.75
"427" 16 427 1142.5 "aI" "M" 462 1902 2336 3157 4.11688311688312 1964.25
"428" 16 428 1147.5 "aI" "M" 450 1937 2348 3149 4.30444444444444 1971
"429" 16 429 1152.5 "aI" "M" 447 1961 2356 3158 4.38702460850112 1980.5
"430" 16 430 1157.5 "aI" "M" 437 1961 2356 3364 4.48741418764302 2029.5
"431" 16 431 1162.5 "aI" "M" 406 1920 2350 3416 4.72906403940887 2023
"432" 17 432 1712.5 "aI" "M" 789 1494 2289 3309 1.893536121673 1970.25
"433" 17 433 1717.5 "aI" "M" 759 1497 2259 3368 1.97233201581028 1970.75
"434" 17 434 1722.5 "aI" "M" 690 1457 2239 3391 2.11159420289855 1944.25
"435" 17 435 1727.5 "aI" "M" 683 1472 2239 3396 2.15519765739385 1947.5
"436" 17 436 1732.5 "aI" "M" 676 1519 2244 3411 2.24704142011834 1962.5
"437" 17 437 1737.5 "aI" "M" 663 1572 2252 3381 2.3710407239819 1967
"438" 17 438 1742.5 "aI" "M" 635 1596 2256 3361 2.51338582677165 1962
"439" 17 439 1747.5 "aI" "M" 587 1623 2263 3314 2.7649063032368 1946.75
"440" 17 440 1752.5 "aI" "M" 551 1655 2261 3255 3.00362976406534 1930.5
"441" 17 441 1757.5 "aI" "M" 540 1714 2249 3049 3.17407407407407 1888
"442" 17 442 1762.5 "aI" "M" 531 1768 2257 2982 3.32956685499058 1884.5
"443" 17 443 1767.5 "aI" "M" 517 1809 2282 3007 3.49903288201161 1903.75
"444" 17 444 1772.5 "aI" "M" 502 1845 2310 2926 3.67529880478088 1895.75
"445" 17 445 1777.5 "aI" "M" 473 1858 2320 2754 3.92811839323467 1851.25
"446" 17 446 1782.5 "aI" "M" 432 1861 2348 3578 4.30787037037037 2054.75
"447" 17 447 1787.5 "aI" "M" 398 1867 2361 3588 4.69095477386935 2053.5
"448" 17 448 1792.5 "aI" "M" 382 1858 2353 3597 4.86387434554974 2047.5
"449" 17 449 1797.5 "aI" "M" 370 1818 2340 3603 4.91351351351351 2032.75
"450" 17 450 1802.5 "aI" "M" 305 1806 2302 3611 5.92131147540984 2006
"451" 18 451 1237.5 "aI" "M" 377 1265 2642 3653 3.35543766578249 1984.25
"452" 18 452 1242.5 "aI" "M" 433 1278 2628 3503 2.95150115473441 1960.5
"453" 18 453 1247.5 "aI" "M" 493 1301 2641 3509 2.63894523326572 1986
"454" 18 454 1252.5 "aI" "M" 531 1300 2627 3515 2.44821092278719 1993.25
"455" 18 455 1257.5 "aI" "M" 556 1295 2592 3517 2.32913669064748 1990
"456" 18 456 1262.5 "aI" "M" 578 1302 2500 3485 2.25259515570934 1966.25
"457" 18 457 1267.5 "aI" "M" 595 1333 2504 3476 2.24033613445378 1977
"458" 18 458 1272.5 "aI" "M" 611 1368 2501 3476 2.23895253682488 1989
"459" 18 459 1277.5 "aI" "M" 626 1385 2492 3470 2.21246006389776 1993.25
"460" 18 460 1282.5 "aI" "M" 630 1394 2492 3453 2.21269841269841 1992.25
"461" 18 461 1287.5 "aI" "M" 628 1405 2496 3448 2.23726114649682 1994.25
"462" 18 462 1292.5 "aI" "M" 618 1419 2509 3461 2.29611650485437 2001.75
"463" 18 463 1297.5 "aI" "M" 601 1457 2524 3476 2.4242928452579 2014.5
"464" 18 464 1302.5 "aI" "M" 568 1494 2533 3457 2.63028169014085 2013
"465" 18 465 1307.5 "aI" "M" 548 1526 2536 3433 2.78467153284672 2010.75
"466" 18 466 1312.5 "aI" "M" 534 1547 2535 3413 2.89700374531835 2007.25
"467" 18 467 1317.5 "aI" "M" 528 1551 2535 3404 2.9375 2004.5
"468" 18 468 1322.5 "aI" "M" 516 1544 2531 3365 2.9922480620155 1989
"469" 18 469 1327.5 "aI" "M" 490 1527 2519 3291 3.11632653061224 1956.75
"470" 19 470 1427.5 "aU" "M" 718 1297 2495 3538 1.80640668523677 2012
"471" 19 471 1432.5 "aU" "M" 727 1291 2560 3518 1.7757909215956 2024
"472" 19 472 1437.5 "aU" "M" 722 1245 2577 3522 1.72437673130194 2016.5
"473" 19 473 1442.5 "aU" "M" 723 1212 2588 3566 1.67634854771784 2022.25
"474" 19 474 1447.5 "aU" "M" 725 1198 2610 3590 1.65241379310345 2030.75
"475" 19 475 1452.5 "aU" "M" 673 1156 2715 3534 1.71768202080238 2019.5
"476" 19 476 1457.5 "aU" "M" 637 1119 2730 3539 1.75667189952904 2006.25
"477" 19 477 1462.5 "aU" "M" 643 1110 2731 3549 1.72628304821151 2008.25
"478" 19 478 1467.5 "aU" "M" 637 1089 2757 3564 1.70957613814757 2011.75
"479" 19 479 1472.5 "aU" "M" 603 1045 2818 3505 1.73300165837479 1992.75
"480" 19 480 1477.5 "aU" "M" 584 998 2816 3493 1.70890410958904 1972.75
"481" 19 481 1482.5 "aU" "M" 569 962 2804 3261 1.69068541300527 1899
"482" 19 482 1487.5 "aU" "M" 551 944 2829 3297 1.71324863883848 1905.25
"483" 19 483 1492.5 "aU" "M" 526 909 2918 3393 1.72813688212928 1936.5
"484" 19 484 1497.5 "aU" "M" 506 863 2881 3394 1.70553359683794 1911
"485" 19 485 1502.5 "aU" "M" 497 836 2860 3065 1.68209255533199 1814.5
"486" 19 486 1507.5 "aU" "M" 489 822 2865 2896 1.68098159509202 1768
"487" 19 487 1512.5 "aU" "M" 480 820 2844 3548 1.70833333333333 1923
"488" 19 488 1517.5 "aU" "M" 470 824 2841 3490 1.7531914893617 1906.25
"489" 19 489 1522.5 "aU" "M" 460 835 2408 2862 1.81521739130435 1641.25
"490" 19 490 1527.5 "aU" "M" 455 849 2392 2879 1.86593406593407 1643.75
"491" 19 491 1532.5 "aU" "M" 449 869 2378 2898 1.93541202672606 1648.5
"492" 19 492 1537.5 "aU" "M" 447 907 2462 2893 2.02908277404922 1677.25
"493" 19 493 1542.5 "aU" "M" 440 959 2767 3215 2.17954545454545 1845.25
"494" 19 494 1547.5 "aU" "M" 426 989 2783 3429 2.32159624413146 1906.75
"495" 19 495 1552.5 "aU" "M" 425 1062 2672 3454 2.49882352941176 1903.25
"496" 19 496 1557.5 "aU" "M" 293 1094 2628 3523 3.73378839590444 1884.5
"497" 20 497 387.5 "aU" "M" 560 1059 2466 3010 1.89107142857143 1773.75
"498" 20 498 392.5 "aU" "M" 560 1057 2461 3011 1.8875 1772.25
"499" 20 499 397.5 "aU" "M" 602 1048 2458 3017 1.74086378737542 1781.25
"500" 20 500 402.5 "aU" "M" 603 1042 2473 3017 1.72802653399668 1783.75
"501" 20 501 407.5 "aU" "M" 600 1035 2496 3062 1.725 1798.25
"502" 20 502 412.5 "aU" "M" 599 1031 2501 3103 1.7212020033389 1808.5
"503" 20 503 417.5 "aU" "M" 598 1028 2501 3134 1.7190635451505 1815.25
"504" 20 504 422.5 "aU" "M" 595 1029 2500 3148 1.72941176470588 1818
"505" 20 505 427.5 "aU" "M" 589 1028 2509 3149 1.74533106960951 1818.75
"506" 20 506 432.5 "aU" "M" 579 1017 2524 3143 1.75647668393782 1815.75
"507" 20 507 437.5 "aU" "M" 561 996 2521 3127 1.77540106951872 1801.25
"508" 20 508 442.5 "aU" "M" 531 971 2438 3101 1.8286252354049 1760.25
"509" 20 509 447.5 "aU" "M" 498 952 2425 3058 1.91164658634538 1733.25
"510" 20 510 452.5 "aU" "M" 469 939 2455 3063 2.00213219616205 1731.5
"511" 20 511 457.5 "aU" "M" 446 892 2469 3059 2 1716.5
"512" 20 512 462.5 "aU" "M" 423 885 2464 3048 2.09219858156028 1705
"513" 21 513 1042.5 "aI" "M" 516 1079 1910 2740 2.09108527131783 1561.25
"514" 21 514 1047.5 "aI" "M" 558 1161 1920 2717 2.08064516129032 1589
"515" 21 515 1052.5 "aI" "M" 572 1220 2059 2692 2.13286713286713 1635.75
"516" 21 516 1057.5 "aI" "M" 591 1275 2246 2609 2.15736040609137 1680.25
"517" 21 517 1062.5 "aI" "M" 601 1307 2390 3490 2.17470881863561 1947
"518" 21 518 1067.5 "aI" "M" 607 1315 2368 3489 2.166392092257 1944.75
"519" 21 519 1072.5 "aI" "M" 611 1336 2304 3500 2.18657937806874 1937.75
"520" 21 520 1077.5 "aI" "M" 613 1374 2309 3516 2.24143556280587 1953
"521" 21 521 1082.5 "aI" "M" 610 1401 2375 3535 2.29672131147541 1980.25
"522" 21 522 1087.5 "aI" "M" 599 1413 2367 3548 2.35893155258765 1981.75
"523" 21 523 1092.5 "aI" "M" 589 1422 2373 3564 2.41426146010187 1987
"524" 21 524 1097.5 "aI" "M" 579 1434 2379 3582 2.47668393782383 1993.5
"525" 21 525 1102.5 "aI" "M" 563 1453 2382 3596 2.58081705150977 1998.5
"526" 21 526 1107.5 "aI" "M" 551 1477 2406 3625 2.68058076225045 2014.75
"527" 21 527 1112.5 "aI" "M" 538 1506 2455 3672 2.79925650557621 2042.75
"528" 21 528 1117.5 "aI" "M" 516 1523 2450 3672 2.9515503875969 2040.25
"529" 21 529 1122.5 "aI" "M" 487 1520 2448 3703 3.1211498973306 2039.5
"530" 21 530 1127.5 "aI" "M" 400 1488 2456 3632 3.72 1994
"531" 21 531 1132.5 "aI" "M" 281 1381 2051 2422 4.91459074733096 1533.75
"532" 22 532 1237.5 "OY" "M" 373 1099 2024 2926 2.94638069705094 1605.5
"533" 22 533 1242.5 "OY" "M" 433 1098 2152 2998 2.53579676674365 1670.25
"534" 22 534 1247.5 "OY" "M" 471 1075 2382 3058 2.28237791932059 1746.5
"535" 22 535 1252.5 "OY" "M" 490 1055 2465 3086 2.1530612244898 1774
"536" 22 536 1257.5 "OY" "M" 502 1041 2561 3132 2.07370517928287 1809
"537" 22 537 1262.5 "OY" "M" 502 990 2897 3236 1.97211155378486 1906.25
"538" 22 538 1267.5 "OY" "M" 502 957 2855 3241 1.90637450199203 1888.75
"539" 22 539 1272.5 "OY" "M" 504 951 2526 2883 1.88690476190476 1716
"540" 22 540 1277.5 "OY" "M" 504 950 2529 2924 1.88492063492063 1726.75
"541" 22 541 1282.5 "OY" "M" 505 951 2498 2915 1.88316831683168 1717.25
"542" 22 542 1287.5 "OY" "M" 508 958 2505 2920 1.88582677165354 1722.75
"543" 22 543 1292.5 "OY" "M" 511 966 2501 2947 1.89041095890411 1731.25
"544" 22 544 1297.5 "OY" "M" 514 983 2474 2949 1.9124513618677 1730
"545" 22 545 1302.5 "OY" "M" 516 1020 2454 2965 1.97674418604651 1738.75
"546" 22 546 1307.5 "OY" "M" 513 1063 2434 2983 2.07212475633528 1748.25
"547" 22 547 1312.5 "OY" "M" 511 1083 2403 2979 2.11937377690802 1744
"548" 22 548 1317.5 "OY" "M" 513 1100 2378 2973 2.14424951267057 1741
"549" 22 549 1322.5 "OY" "M" 513 1124 2357 2962 2.19103313840156 1739
"550" 22 550 1327.5 "OY" "M" 505 1163 2346 2953 2.3029702970297 1741.75
"551" 22 551 1332.5 "OY" "M" 487 1191 2340 2942 2.44558521560575 1740
"552" 22 552 1337.5 "OY" "M" 478 1206 2314 2922 2.52301255230126 1730
"553" 22 553 1342.5 "OY" "M" 475 1248 2315 2903 2.62736842105263 1735.25
"554" 22 554 1347.5 "OY" "M" 462 1300 2332 2874 2.81385281385281 1742
"555" 22 555 1352.5 "OY" "M" 448 1336 2317 2816 2.98214285714286 1729.25
"556" 22 556 1357.5 "OY" "M" 428 1368 2299 2652 3.19626168224299 1686.75
"557" 22 557 1362.5 "OY" "M" 398 1370 2364 3358 3.44221105527638 1872.5
"558" 23 558 1477.5 "aI" "M" 444 1076 2292 3295 2.42342342342342 1776.75
"559" 23 559 1482.5 "aI" "M" 477 1106 2289 3258 2.31865828092243 1782.5
"560" 23 560 1487.5 "aI" "M" 500 1145 2292 3254 2.29 1797.75
"561" 23 561 1492.5 "aI" "M" 528 1176 2301 3250 2.22727272727273 1813.75
"562" 23 562 1497.5 "aI" "M" 551 1195 2309 3259 2.16878402903811 1828.5
"563" 23 563 1502.5 "aI" "M" 566 1224 2323 3267 2.16254416961131 1845
"564" 23 564 1507.5 "aI" "M" 571 1261 2341 3271 2.20840630472855 1861
"565" 23 565 1512.5 "aI" "M" 571 1283 2357 3271 2.24693520140105 1870.5
"566" 23 566 1517.5 "aI" "M" 570 1298 2347 3271 2.27719298245614 1871.5
"567" 23 567 1522.5 "aI" "M" 567 1315 2338 3277 2.31922398589065 1874.25
"568" 23 568 1527.5 "aI" "M" 563 1339 2337 3289 2.37833037300178 1882
"569" 23 569 1532.5 "aI" "M" 558 1374 2332 3297 2.46236559139785 1890.25
"570" 23 570 1537.5 "aI" "M" 550 1403 2325 3307 2.55090909090909 1896.25
"571" 23 571 1542.5 "aI" "M" 540 1420 2320 3314 2.62962962962963 1898.5
"572" 23 572 1547.5 "aI" "M" 528 1434 2337 3327 2.71590909090909 1906.5
"573" 23 573 1552.5 "aI" "M" 513 1454 2359 3204 2.83430799220273 1882.5
"574" 23 574 1557.5 "aI" "M" 486 1473 2393 3859 3.03086419753086 2052.75
"575" 23 575 1562.5 "aI" "M" 444 1468 2405 3811 3.30630630630631 2032
"576" 23 576 1567.5 "aI" "M" 380 1441 2397 3801 3.79210526315789 2004.75
"577" 24 577 757.5 "aI" "M" 555 1488 2116 3347.97193702943 2.68108108108108 1876.74298425736
"578" 24 578 762.5 "aI" "M" 581 1481 2151 3347.97193702943 2.54905335628227 1890.24298425736
"579" 24 579 767.5 "aI" "M" 600 1429 2127 3294 2.38166666666667 1862.5
"580" 24 580 772.5 "aI" "M" 621 1403 2087 3141 2.25925925925926 1813
"581" 24 581 777.5 "aI" "M" 637 1361 2085 3134 2.13657770800628 1804.25
"582" 24 582 782.5 "aI" "M" 652 1344 2131 3154 2.06134969325153 1820.25
"583" 24 583 787.5 "aI" "M" 667 1358 2170 3175 2.0359820089955 1842.5
"584" 24 584 792.5 "aI" "M" 680 1378 2199 3202 2.02647058823529 1864.75
"585" 24 585 797.5 "aI" "M" 682 1399 2226 3238 2.05131964809384 1886.25
"586" 24 586 802.5 "aI" "M" 674 1415 2257 3295 2.09940652818991 1910.25
"587" 24 587 807.5 "aI" "M" 666 1433 2279 3332 2.15165165165165 1927.5
"588" 24 588 812.5 "aI" "M" 660 1456 2284 3359 2.20606060606061 1939.75
"589" 24 589 817.5 "aI" "M" 645 1477 2309 3406 2.28992248062016 1959.25
"590" 24 590 822.5 "aI" "M" 625 1500 2351 3442 2.4 1979.5
"591" 24 591 827.5 "aI" "M" 603 1518 2374 3432 2.51741293532338 1981.75
"592" 24 592 832.5 "aI" "M" 576 1536 2393 3407 2.66666666666667 1978
"593" 24 593 837.5 "aI" "M" 556 1548 2395 3251 2.7841726618705 1937.5
"594" 24 594 842.5 "aI" "M" 535 1553 2344 3113 2.90280373831776 1886.25
"595" 24 595 847.5 "aI" "M" 517 1548 2310 3115 2.99419729206963 1872.5
"596" 24 596 852.5 "aI" "M" 502 1494 2274 3100 2.97609561752988 1842.5
"597" 24 597 857.5 "aI" "M" 476 1466 2279 3058 3.07983193277311 1819.75
"598" 24 598 862.5 "aI" "M" 246 1451 2342 3187 5.89837398373984 1806.5
"599" 25 599 1167.5 "aI" "M" 474 1229 2529 3237 2.59282700421941 1867.25
"600" 25 600 1172.5 "aI" "M" 499 1302 2543 3319 2.60921843687375 1915.75
"601" 25 601 1177.5 "aI" "M" 500 1364 2528 3378 2.728 1942.5
"602" 25 602 1182.5 "aI" "M" 500 1402 2493 3419 2.804 1953.5
"603" 25 603 1187.5 "aI" "M" 498 1412 2495 3446 2.83534136546185 1962.75
"604" 25 604 1192.5 "aI" "M" 500 1433 2496 3457 2.866 1971.5
"605" 25 605 1197.5 "aI" "M" 506 1475 2472 3451 2.91501976284585 1976
"606" 25 606 1202.5 "aI" "M" 500 1516 2480 3416 3.032 1978
"607" 25 607 1207.5 "aI" "M" 489 1519 2488 3364 3.10633946830266 1965
"608" 25 608 1212.5 "aI" "M" 482 1514 2479 3319 3.14107883817427 1948.5
"609" 25 609 1217.5 "aI" "M" 469 1500 2467 3301 3.19829424307036 1934.25
"610" 25 610 1222.5 "aI" "M" 443 1465 2455 3361 3.30699774266366 1931
"611" 25 611 1227.5 "aI" "M" 385 1378 2409 3429 3.57922077922078 1900.25
"612" 26 612 2217.5 "aI" "M" 440 1620 2098 3024 3.68181818181818 1795.5
"613" 26 613 2222.5 "aI" "M" 460 1620 2195 3332 3.52173913043478 1901.75
"614" 26 614 2227.5 "aI" "M" 480 1600 2192 3390 3.33333333333333 1915.5
"615" 26 615 2232.5 "aI" "M" 480 1580 2244 3355 3.29166666666667 1914.75
"616" 26 616 2237.5 "aI" "M" 500 1603 2293 3349 3.206 1936.25
"617" 26 617 2242.5 "aI" "M" 500 1560 2320 3289 3.12 1917.25
"618" 26 618 2247.5 "aI" "M" 583 1560 2328 3178 2.67581475128645 1912.25
"619" 26 619 2252.5 "aI" "M" 583 1540 2316 3085 2.64150943396226 1881
"620" 26 620 2257.5 "aI" "M" 554 1520 2250 3184 2.74368231046931 1877
"621" 26 621 2262.5 "aI" "M" 510 1520 2207 3275 2.98039215686275 1878
"622" 26 622 2267.5 "aI" "M" 420 1520 2170 3370 3.61904761904762 1870
"623" 27 623 1842.5 "aI" "M" 534 1232 2236 3314 2.30711610486891 1829
"624" 27 624 1847.5 "aI" "M" 550 1214 2247 3296 2.20727272727273 1826.75
"625" 27 625 1852.5 "aI" "M" 567 1220 2271 3260 2.15167548500882 1829.5
"626" 27 626 1857.5 "aI" "M" 582 1214 2286 3269 2.08591065292096 1837.75
"627" 27 627 1862.5 "aI" "M" 583 1202 2275 3241 2.06174957118353 1825.25
"628" 27 628 1867.5 "aI" "M" 588 1198 2284 3256 2.03741496598639 1831.5
"629" 27 629 1872.5 "aI" "M" 595 1205 2300 3246 2.02521008403361 1836.5
"630" 27 630 1877.5 "aI" "M" 606 1204 2308 3246 1.98679867986799 1841
