"smpl" "percentage" "T1" "T2" "T3" "T4"
"351" 6 84.75 442.169491525424 1794.54237288136 2324.74576271186 3226.15254237288
"352" 6 86.44 404.559322033898 1841.66101694915 2388.37288135593 3217.5593220339
"353" 6 88.14 386.864406779661 1839.20338983051 2376.57627118644 2967.86440677966
"354" 6 89.83 370.491525423729 1836.69491525424 2366.50847457627 2748.16949152542
"355" 6 91.53 365.576271186441 1833.74576271186 2371.42372881356 2788.47457627119
"356" 6 93.22 360.762711864407 1830.62711864407 2376.20338983051 2827.59322033898
"357" 6 94.92 357.322033898305 1825.22033898305 2379.15254237288 2850.69491525424
"358" 6 96.61 353.898305084746 1820.13559322034 2382.15254237288 2875.25423728814
"359" 6 98.31 350.949152542373 1824.06779661017 2386.57627118644 2940.62711864407
"360" 6 100 348 1828 2391 3006
"361" 7 0 560 1062 2847 3423
"362" 7 1.69 560 1070.54237288136 2836.5593220339 3427.27118644068
"363" 7 3.39 560 1079.08474576271 2826.1186440678 3431.54237288136
"364" 7 5.08 560 1071.94915254237 2827.96610169492 3424.79661016949
"365" 7 6.78 560 1062.93220338983 2831.28813559322 3416.72881355932
"366" 7 8.47 560 1039.37288135593 2840.57627118644 3399.71186440678
"367" 7 10.17 560 1011.84745762712 2851.49152542373 3380.25423728814
"368" 7 11.86 560 992.050847457627 2858.54237288136 3378.50847457627
"369" 7 13.56 560 975.915254237288 2863.76271186441 3385.15254237288
"370" 7 15.25 554.576271186441 965.474576271186 2865.45762711864 3389.62711864407
"371" 7 16.95 545.084745762712 959.305084745763 2864.50847457627 3392.47457627119
"372" 7 18.64 540 953.796610169491 2862.89830508475 3397.96610169492
"373" 7 20.34 540 949.050847457627 2860.52542372881 3406.50847457627
"374" 7 22.03 540.508474576271 943.627118644068 2856.79661016949 3412.33898305085
"375" 7 23.73 541.932203389831 936.983050847458 2850.62711864407 3413.28813559322
"376" 7 25.42 542.762711864407 930.220338983051 2845.05084745763 3412.93220338983
"377" 7 27.12 541.813559322034 923.101694915254 2841.25423728814 3408.66101694915
"378" 7 28.81 541 915.983050847458 2836.91525423729 3404.32203389831
"379" 7 30.51 541 908.864406779661 2829.32203389831 3399.57627118644
"380" 7 32.2 540.966101694915 901.847457627119 2821.52542372881 3391.69491525424
"381" 7 33.9 540.016949152542 897.576271186441 2808.23728813559 3299.15254237288
"382" 7 35.59 539.067796610169 893.305084745763 2794.94915254237 3206.61016949153
"383" 7 37.29 536.796610169491 888.593220338983 2783.42372881356 3202.64406779661
"384" 7 38.98 534.423728813559 883.847457627119 2772.03389830508 3205.49152542373
"385" 7 40.68 531.661016949153 881.050847457627 2762.98305084746 3210.28813559322
"386" 7 42.37 528.813559322034 878.677966101695 2754.4406779661 3215.50847457627
"387" 7 44.07 526.305084745763 877.322033898305 2746.57627118644 3218.01694915254
"388" 7 45.76 523.932203389831 876.372881355932 2738.98305084746 3219.4406779661
"389" 7 47.46 522.135593220339 876.28813559322 2730.81355932203 3216.54237288136
"390" 7 49.15 520.71186440678 876.762711864407 2722.27118644068 3210.84745762712
"391" 7 50.85 519.28813559322 878.661016949153 2723.22033898305 3208.23728813559
"392" 7 52.54 517.864406779661 881.983050847458 2733.66101694915 3208.71186440678
"393" 7 54.24 516.254237288136 885.864406779661 2736.27118644068 3209.18644067797
"394" 7 55.93 514.35593220339 890.610169491525 2726.77966101695 3209.66101694915
"395" 7 57.63 512.186440677966 895.35593220339 2717.28813559322 3210.54237288136
"396" 7 59.32 509.338983050847 900.101694915254 2707.79661016949 3212.4406779661
"397" 7 61.02 506.406779661017 905.016949152542 2698.30508474576 3214.76271186441
"398" 7 62.71 503.084745762712 910.71186440678 2688.81355932203 3219.03389830508
"399" 7 64.41 499.762711864407 916.508474576271 2679.32203389831 3224.35593220339
"400" 7 66.1 496.440677966102 923.627118644068 2669.83050847458 3243.33898305085
"401" 7 67.8 493.118644067797 930.745762711864 2660.33898305085 3262.32203389831
"402" 7 69.49 489.796610169491 938.779661016949 2660 3253.84745762712
"403" 7 71.19 486.474576271186 946.847457627119 2660 3244.35593220339
"404" 7 72.88 459.152542372881 953.694915254237 2660 3239.74576271186
"405" 7 74.58 427.830508474576 960.338983050847 2660 3235.94915254237
"406" 7 76.27 420 965.559322033898 2660 3311.8813559322
"407" 7 77.97 420 970.305084745763 2660 3414.38983050847
"408" 7 79.66 420 975.966101694915 2660 3454.35593220339
"409" 7 81.36 420 982.135593220339 2660 3459.57627118644
"410" 7 83.05 414.915254237288 989.830508474576 2660 3466.57627118644
"411" 7 84.75 405.423728813559 998.847457627119 2660 3475.1186440678
"412" 7 86.44 400 1017.42372881356 2660 3495.86440677966
"413" 7 88.14 400 1048.74576271186 2660 3532.8813559322
"414" 7 89.83 396.949152542373 1080.52542372881 2660 3564.25423728814
"415" 7 91.53 387.457627118644 1113.27118644068 2660 3583.71186440678
"416" 7 93.22 377.966101694915 1138.49152542373 2655.93220338983 3583.23728813559
"417" 7 94.92 368.474576271186 1136.1186440678 2636.94915254237 3509.67796610169
"418" 7 96.61 357.966101694915 1136.23728813559 2618.98305084746 3448.27118644068
"419" 7 98.31 338.983050847458 1157.1186440678 2609.49152542373 3488.13559322034
"420" 7 100 320 1178 2600 3528
"421" 8 0 581 1061 2511 3329
"422" 8 1.69 590.762711864407 1069.23728813559 2501.54237288136 3283.23728813559
"423" 8 3.39 600.525423728814 1077.47457627119 2492.08474576271 3237.47457627119
"424" 8 5.08 610.28813559322 1085.71186440678 2482.62711864407 3191.71186440678
"425" 8 6.78 606.610169491525 1089.98305084746 2478.23728813559 3182.30508474576
"426" 8 8.47 597.762711864407 1092.72881355932 2475.79661016949 3186.8813559322
"427" 8 10.17 588.915254237288 1095.47457627119 2473.35593220339 3191.45762711864
"428" 8 11.86 583.593220338983 1099.30508474576 2472.27118644068 3197.79661016949
"429" 8 13.56 582.677966101695 1104.49152542373 2472.8813559322 3206.33898305085
"430" 8 15.25 581.762711864407 1109.67796610169 2473.49152542373 3214.8813559322
"431" 8 16.95 581.610169491525 1115.47457627119 2474.40677966102 3222.76271186441
"432" 8 18.64 585.271186440678 1124.32203389831 2476.84745762712 3227.33898305085
"433" 8 20.34 588.932203389831 1133.16949152542 2479.28813559322 3231.91525423729
"434" 8 22.03 592.593220338983 1142.01694915254 2481.72881355932 3236.49152542373
"435" 8 23.73 596.525423728814 1151.67796610169 2480.91525423729 3238.08474576271
"436" 8 25.42 600.491525423729 1161.4406779661 2479.69491525424 3239.30508474576
"437" 8 27.12 604.457627118644 1171.20338983051 2478.47457627119 3240.52542372881
"438" 8 28.81 605.254237288136 1184.13559322034 2465.69491525424 3239.69491525424
"439" 8 30.51 604.033898305085 1199.08474576271 2445.5593220339 3237.5593220339
"440" 8 32.2 602.813559322034 1214.03389830508 2425.42372881356 3235.42372881356
"441" 8 33.9 603.220338983051 1229.08474576271 2407.83050847458 3214.37288135593
"442" 8 35.59 606.881355932203 1244.33898305085 2395.32203389831 3155.49152542373
"443" 8 37.29 610.542372881356 1259.59322033898 2382.81355932203 3096.61016949153
"444" 8 38.98 613.983050847458 1274.52542372881 2370.89830508475 3041.79661016949
"445" 8 40.68 613.677966101695 1283.98305084746 2369.06779661017 3056.13559322034
"446" 8 42.37 613.372881355932 1293.4406779661 2367.23728813559 3070.47457627119
"447" 8 44.07 613.067796610169 1302.89830508475 2365.40677966102 3084.81355932203
"448" 8 45.76 609.203389830509 1309.74576271186 2367.84745762712 3108.64406779661
"449" 8 47.46 604.322033898305 1315.84745762712 2371.50847457627 3135.18644067797
"450" 8 49.15 599.440677966102 1321.94915254237 2375.16949152542 3161.72881355932
"451" 8 50.85 593.338983050847 1331.40677966102 2380.66101694915 3175
"452" 8 52.54 586.016949152542 1344.22033898305 2387.98305084746 3175
"453" 8 54.24 578.694915254237 1357.03389830508 2395.30508474576 3175
"454" 8 55.93 571.440677966102 1375.13559322034 2397.81355932203 3175.74576271186
"455" 8 57.63 564.423728813559 1411.74576271186 2383.47457627119 3179.10169491525
"456" 8 59.32 557.406779661017 1448.35593220339 2369.13559322034 3182.45762711864
"457" 8 61.02 550.389830508475 1484.96610169492 2354.79661016949 3185.81355932203
"458" 8 62.71 545.677966101695 1498.52542372881 2344.20338983051 3194.93220338983
"459" 8 64.41 541.101694915254 1510.72881355932 2333.83050847458 3204.38983050847
"460" 8 66.1 536.525423728814 1522.93220338983 2323.45762711864 3213.84745762712
"461" 8 67.8 531.135593220339 1531.67796610169 2321.62711864407 3217.81355932203
"462" 8 69.49 525.338983050847 1538.69491525424 2324.06779661017 3219.03389830508
"463" 8 71.19 519.542372881356 1545.71186440678 2326.50847457627 3220.25423728814
"464" 8 72.88 516 1553.32203389831 2333.81355932203 3216.72881355932
"465" 8 74.58 516 1561.86440677966 2348.76271186441 3205.74576271186
"466" 8 76.27 516 1570.40677966102 2363.71186440678 3194.76271186441
"467" 8 77.97 516 1579.32203389831 2377.03389830508 3183.77966101695
"468" 8 79.66 516 1591.22033898305 2377.33898305085 3172.79661016949
"469" 8 81.36 516 1603.1186440678 2377.64406779661 3161.81355932203
"470" 8 83.05 516 1615.01694915254 2377.94915254237 3150.83050847458
"471" 8 84.75 514.983050847458 1622.59322033898 2370.37288135593 3148.23728813559
"472" 8 86.44 513.762711864407 1629.30508474576 2361.22033898305 3147.32203389831
"473" 8 88.14 512.542372881356 1636.01694915254 2352.06779661017 3146.40677966102
"474" 8 89.83 509.457627118644 1648.49152542373 2343.42372881356 3127.86440677966
"475" 8 91.53 504.881355932203 1665.57627118644 2335.18644067797 3095.22033898305
"476" 8 93.22 500.305084745763 1682.66101694915 2326.94915254237 3062.57627118644
"477" 8 94.92 497.423728813559 1695.08474576271 2320.06779661017 3039.25423728814
"478" 8 96.61 498.949152542373 1695.38983050847 2316.71186440678 3040.16949152542
"479" 8 98.31 500.474576271186 1695.69491525424 2313.35593220339 3041.08474576271
"480" 8 100 502 1696 2310 3042
"481" 9 0 635 1021 2694 3298
"482" 9 1.69 632.661016949153 1028.79661016949 2671 3280.06779661017
"483" 9 3.39 630.322033898305 1036.59322033898 2648 3262.13559322034
"484" 9 5.08 626.457627118644 1044.05084745763 2625 3244.71186440678
"485" 9 6.78 620.610169491525 1051.06779661017 2602 3227.94915254237
"486" 9 8.47 614.762711864407 1058.08474576271 2579 3211.18644067797
"487" 9 10.17 610.271186440678 1059.67796610169 2570.91525423729 3206.96610169492
"488" 9 11.86 605.983050847458 1060.45762711864 2565.06779661017 3204.62711864407
"489" 9 13.56 603.593220338983 1062.54237288136 2559.93220338983 3203
"490" 9 15.25 605.542372881356 1067.61016949153 2556.42372881356 3203
"491" 9 16.95 607.491525423729 1072.67796610169 2552.91525423729 3203
"492" 9 18.64 609.440677966102 1078.61016949153 2547.67796610169 3205.59322033898
"493" 9 20.34 611.389830508475 1084.84745762712 2541.83050847458 3209.10169491525
"494" 9 22.03 613.338983050847 1091.28813559322 2535.91525423729 3211.93220338983
"495" 9 23.73 615.28813559322 1098.69491525424 2529.67796610169 3211.54237288136
"496" 9 25.42 617.237288135593 1106.10169491525 2523.4406779661 3211.15254237288
"497" 9 27.12 618.474576271186 1113.74576271186 2517.4406779661 3214.32203389831
"498" 9 28.81 619.254237288136 1121.54237288136 2511.59322033898 3219.77966101695
"499" 9 30.51 620 1129.33898305085 2505.76271186441 3225.28813559322
"500" 9 32.2 620 1137.13559322034 2500.30508474576 3231.91525423729
"501" 9 33.9 620 1144.93220338983 2494.84745762712 3238.54237288136
"502" 9 35.59 619.440677966102 1154.77966101695 2483.79661016949 3243.86440677966
"503" 9 37.29 618.271186440678 1166.86440677966 2466.64406779661 3247.76271186441
"504" 9 38.98 617.101694915254 1178.94915254237 2449.49152542373 3251.66101694915
"505" 9 40.68 614.152542372881 1194.23728813559 2440.16949152542 3253.42372881356
"506" 9 42.37 611.033898305085 1209.83050847458 2431.59322033898 3254.98305084746
"507" 9 44.07 606.966101694915 1230.16949152542 2421.79661016949 3255.86440677966
"508" 9 45.76 601.118644067797 1259.40677966102 2409.71186440678 3255.47457627119
"509" 9 47.46 595.271186440678 1288.64406779661 2397.62711864407 3255.08474576271
"510" 9 49.15 583.627118644068 1313.61016949153 2387.67796610169 3258.35593220339
"511" 9 50.85 570.372881355932 1337.38983050847 2378.32203389831 3262.64406779661
"512" 9 52.54 557.71186440678 1360.91525423729 2368.8813559322 3267.77966101695
"513" 9 54.24 547.186440677966 1383.52542372881 2359.13559322034 3275.96610169492
"514" 9 55.93 536.661016949153 1406.13559322034 2349.38983050847 3284.15254237288
"515" 9 57.63 531.474576271186 1436.62711864407 2341.42372881356 3289.54237288136
"516" 9 59.32 529.135593220339 1471.32203389831 2334.40677966102 3293.4406779661
"517" 9 61.02 526.762711864407 1504.93220338983 2327.62711864407 3297.16949152542
"518" 9 62.71 524.033898305085 1527.15254237288 2323.33898305085 3299.1186440678
"519" 9 64.41 521.305084745763 1549.37288135593 2319.05084745763 3301.06779661017
"520" 9 66.1 514.915254237288 1566.10169491525 2313.54237288136 3297.1186440678
"521" 9 67.8 505.169491525424 1577.79661016949 2306.91525423729 3287.76271186441
"522" 9 69.49 495.423728813559 1589.49152542373 2300.28813559322 3278.40677966102
"523" 9 71.19 481.203389830508 1601.93220338983 2285.45762711864 3273.89830508475
"524" 9 72.88 466.779661016949 1614.40677966102 2270.25423728814 3269.61016949153
"525" 9 74.58 453.423728813559 1635.57627118644 2256.72881355932 3272.49152542373
"526" 9 76.27 441.728813559322 1670.27118644068 2245.81355932203 3286.52542372881
"527" 9 77.97 430.033898305085 1704.96610169492 2234.89830508475 3300.5593220339
"528" 9 79.66 421.559322033898 1741.91525423729 2250.06779661017 3310.72881355932
"529" 9 81.36 413.762711864407 1779.33898305085 2270.72881355932 3320.08474576271
"530" 9 83.05 405.152542372881 1808.72881355932 2291.89830508475 3327.40677966102
"531" 9 84.75 394.237288135593 1815.35593220339 2314.50847457627 3328.96610169492
"532" 9 86.44 383.322033898305 1821.98305084746 2337.1186440678 3330.52542372881
"533" 9 88.14 373.220338983051 1826.71186440678 2355.66101694915 3337.77966101695
"534" 9 89.83 363.474576271186 1830.61016949153 2372.42372881356 3347.52542372881
"535" 9 91.53 353.474576271186 1834.61016949153 2388.27118644068 3359.45762711864
"536" 9 93.22 341.779661016949 1839.28813559322 2398.01694915254 3385.96610169492
"537" 9 94.92 330.084745762712 1843.96610169492 2407.76271186441 3412.47457627119
"538" 9 96.61 312.220338983051 1848.20338983051 2424.33898305085 3453.52542372881
"539" 9 98.31 289.610169491525 1852.10169491525 2446.16949152542 3505.76271186441
"540" 9 100 267 1856 2468 3558
"541" 10 0 807 1328 2422 3485
"542" 10 1.69 790.322033898305 1317.42372881356 2435.42372881356 3479.30508474576
"543" 10 3.39 773.64406779661 1306.84745762712 2448.84745762712 3473.61016949153
"544" 10 5.08 763.35593220339 1303.98305084746 2449.93220338983 3461.52542372881
"545" 10 6.78 758.474576271186 1307.64406779661 2440.57627118644 3444.03389830508
"546" 10 8.47 754.101694915254 1311.47457627119 2431.01694915254 3428.54237288136
"547" 10 10.17 755.322033898305 1317.16949152542 2419.22033898305 3435.05084745763
"548" 10 11.86 756.542372881356 1322.86440677966 2407.42372881356 3441.5593220339
"549" 10 13.56 753.186440677966 1329.57627118644 2400.45762711864 3451.62711864407
"550" 10 15.25 747.084745762712 1336.89830508475 2396.38983050847 3463.83050847458
"551" 10 16.95 740.915254237288 1344.35593220339 2392.18644067797 3473.72881355932
"552" 10 18.64 734.406779661017 1352.49152542373 2387.30508474576 3472.10169491525
"553" 10 20.34 727.898305084746 1360.62711864407 2382.42372881356 3470.47457627119
"554" 10 22.03 726 1366.74576271186 2378.1186440678 3472.30508474576
"555" 10 23.73 726 1372.03389830508 2374.05084745763 3475.5593220339
"556" 10 25.42 727.016949152542 1378.64406779661 2371.40677966102 3478.81355932203
"557" 10 27.12 731.084745762712 1389.22033898305 2373.03389830508 3482.06779661017
"558" 10 28.81 735.152542372881 1399.79661016949 2374.66101694915 3485.32203389831
"559" 10 30.51 732.135593220339 1422.93220338983 2387.5593220339 3486.96610169492
"560" 10 32.2 727.254237288136 1449.37288135593 2403.42372881356 3488.18644067797
"561" 10 33.9 719.118644067797 1469.03389830508 2414.27118644068 3486.01694915254
"562" 10 35.59 704.474576271186 1475.13559322034 2415.08474576271 3477.06779661017
"563" 10 37.29 689.830508474576 1481.23728813559 2415.89830508475 3468.1186440678
"564" 10 38.98 674.474576271186 1492.67796610169 2415.28813559322 3463.4406779661
"565" 10 40.68 659.016949152542 1504.8813559322 2414.47457627119 3459.37288135593
"566" 10 42.37 642.542372881356 1514.8813559322 2413.32203389831 3459.37288135593
"567" 10 44.07 624.64406779661 1521.79661016949 2411.69491525424 3465.06779661017
"568" 10 45.76 606.745762711864 1528.71186440678 2410.06779661017 3470.76271186441
"569" 10 47.46 591.576271186441 1540.69491525424 2408.4406779661 3470.22033898305
"570" 10 49.15 576.525423728814 1552.89830508475 2406.81355932203 3469.40677966102
"571" 10 50.85 564.932203389831 1568.15254237288 2402.94915254237 3471.84745762712
"572" 10 52.54 556.796610169491 1586.45762711864 2396.84745762712 3477.54237288136
"573" 10 54.24 548.864406779661 1604.86440677966 2390.77966101695 3482.47457627119
"574" 10 55.93 545.610169491525 1625.61016949153 2385.49152542373 3469.86440677966
"575" 10 57.63 542.35593220339 1646.35593220339 2380.20338983051 3457.25423728814
"576" 10 59.32 537.677966101695 1664.96610169492 2375.38983050847 3447.72881355932
"577" 10 61.02 531.983050847458 1682.05084745763 2370.91525423729 3440.40677966102
"578" 10 62.71 525.93220338983 1699.38983050847 2366.84745762712 3436.69491525424
